01|BUDAPEST  |003|BUDAPEST III.ker.        |101|    985|      1|      0|    986|      0|    472|    471|     -1|     10|    461|
01|BUDAPEST  |003|BUDAPEST III.ker.        |102|    857|      2|      0|    859|      0|    458|    459|      1|      8|    451|
01|BUDAPEST  |003|BUDAPEST III.ker.        |103|    712|      1|      0|    713|      0|    352|    352|      0|      5|    347|
01|BUDAPEST  |003|BUDAPEST III.ker.        |104|    752|      1|      0|    753|      2|    394|    394|      0|      1|    393|
01|BUDAPEST  |003|BUDAPEST III.ker.        |105|    834|      0|      0|    834|      0|    448|    448|      0|      3|    445|
01|BUDAPEST  |003|BUDAPEST III.ker.        |106|    835|      1|      0|    836|      0|    351|    352|      1|      7|    345|
01|BUDAPEST  |003|BUDAPEST III.ker.        |107|    850|      2|      0|    852|      0|    406|    407|      1|      6|    401|
01|BUDAPEST  |003|BUDAPEST III.ker.        |108|    809|      0|      0|    809|      0|    356|    354|     -2|      6|    348|
01|BUDAPEST  |003|BUDAPEST III.ker.        |109|    841|      1|      0|    842|      1|    349|    349|      0|      3|    346|
01|BUDAPEST  |003|BUDAPEST III.ker.        |110|    795|      0|      0|    795|      0|    319|    317|     -2|      7|    310|
01|BUDAPEST  |003|BUDAPEST III.ker.        |111|    791|      0|      0|    791|      0|    314|    315|      1|      6|    309|
01|BUDAPEST  |003|BUDAPEST III.ker.        |112|    880|      1|      0|    881|      1|    384|    382|     -2|      2|    380|
01|BUDAPEST  |003|BUDAPEST III.ker.        |113|    763|      0|      0|    763|      0|    311|    309|     -2|      1|    308|
01|BUDAPEST  |003|BUDAPEST III.ker.        |114|    838|      1|      0|    839|      4|    331|    335|      4|     22|    313|
01|BUDAPEST  |003|BUDAPEST III.ker.        |115|    934|      1|      0|    935|      0|    524|    524|      0|      3|    521|
