2|02|BARANYA                  |04|00046005|00000047|00000000|00046052|00018405|00018398|-0000007|00000273|00018125
2|02|BARANYA                  |05|00053168|00000043|00000000|00053211|00027282|00027265|-0000017|00000362|00026903
2|02|BARANYA                  |06|00043034|00000068|00000004|00043098|00019683|00019673|-0000010|00000274|00019399
2|02|BARANYA                  |07|00034726|00000013|00000000|00034739|00014058|00014051|-0000007|00000242|00013809
2|03|BÁCS-KISKUN              |01|00042006|00000177|00000001|00042182|00016646|00016621|-0000025|00000151|00016470
2|03|BÁCS-KISKUN              |03|00039428|00000030|00000000|00039458|00013805|00013793|-0000012|00000188|00013605
2|03|BÁCS-KISKUN              |04|00045543|00000033|00000000|00045576|00017395|00017386|-0000009|00000270|00017116
2|03|BÁCS-KISKUN              |05|00041769|00000013|00000002|00041780|00017069|00017063|-0000006|00000173|00016890
2|03|BÁCS-KISKUN              |06|00042941|00000047|00000001|00042987|00018014|00018002|-0000012|00000360|00017642
2|03|BÁCS-KISKUN              |07|00044767|00000032|00000002|00044797|00019694|00019676|-0000018|00000264|00019412
2|03|BÁCS-KISKUN              |08|00039474|00000094|00000002|00039566|00015047|00015032|-0000015|00000254|00014778
2|03|BÁCS-KISKUN              |09|00047853|00000057|00000008|00047902|00023172|00023163|-0000009|00000209|00022954
2|03|BÁCS-KISKUN              |10|00041427|00000025|00000027|00041425|00017385|00017373|-0000012|00000276|00017097
2|04|BÉKÉS                    |01|00051290|00000065|00000003|00051352|00023167|00023127|-0000040|00000484|00022643
2|04|BÉKÉS                    |02|00048908|00000075|00000000|00048983|00019788|00019755|-0000033|00000424|00019331
2|04|BÉKÉS                    |03|00037871|00000018|00000000|00037889|00016543|00016515|-0000028|00000449|00016066
2|04|BÉKÉS                    |04|00039826|00000027|00000001|00039852|00015464|00015449|-0000015|00000259|00015190
2|04|BÉKÉS                    |06|00053678|00000029|00000003|00053704|00025825|00025809|-0000016|00000248|00025561
2|04|BÉKÉS                    |07|00045436|00000018|00000000|00045454|00018406|00018381|-0000025|00000434|00017947
2|05|BORSOD-ABAÚJ-ZEMPLÉN     |01|00042898|00000057|00000000|00042955|00018486|00018476|-0000010|00000189|00018287
2|05|BORSOD-ABAÚJ-ZEMPLÉN     |02|00047760|00000122|00000003|00047879|00022705|00022687|-0000018|00000117|00022570
2|05|BORSOD-ABAÚJ-ZEMPLÉN     |03|00041217|00000107|00000001|00041323|00017126|00017107|-0000019|00000082|00017025
2|05|BORSOD-ABAÚJ-ZEMPLÉN     |04|00045108|00000128|00000008|00045228|00018861|00018839|-0000022|00000392|00018447
2|05|BORSOD-ABAÚJ-ZEMPLÉN     |05|00045426|00000054|00000001|00045479|00016033|00016015|-0000018|00000247|00015768
2|05|BORSOD-ABAÚJ-ZEMPLÉN     |06|00037190|00000015|00000007|00037198|00012284|00012279|-0000005|00000187|00012092
2|05|BORSOD-ABAÚJ-ZEMPLÉN     |07|00041441|00000026|00000014|00041453|00014631|00014630|-0000001|00000118|00014512
2|05|BORSOD-ABAÚJ-ZEMPLÉN     |08|00038245|00000027|00000000|00038272|00015154|00015145|-0000009|00000223|00014922
2|05|BORSOD-ABAÚJ-ZEMPLÉN     |09|00047413|00000014|00000003|00047424|00016677|00016654|-0000023|00000450|00016204
2|05|BORSOD-ABAÚJ-ZEMPLÉN     |10|00050993|00000048|00000000|00051041|00019474|00019458|-0000016|00000267|00019191
2|05|BORSOD-ABAÚJ-ZEMPLÉN     |12|00047254|00000059|00000000|00047313|00016584|00016579|-0000005|00000155|00016424
2|05|BORSOD-ABAÚJ-ZEMPLÉN     |13|00045667|00000046|00000002|00045711|00019811|00019778|-0000033|00000420|00019358
2|06|CSONGRÁD                 |03|00051551|00000007|00000002|00051556|00019520|00019509|-0000011|00000139|00019370
2|06|CSONGRÁD                 |04|00047195|00000047|00000002|00047240|00018300|00018283|-0000017|00000576|00017707
2|06|CSONGRÁD                 |05|00036985|00000026|00000001|00037010|00016155|00016145|-0000010|00000224|00015921
2|06|CSONGRÁD                 |06|00047600|00000009|00000003|00047606|00022144|00022106|-0000038|00000466|00021640
2|06|CSONGRÁD                 |07|00041884|00000014|00000000|00041898|00016961|00016939|-0000022|00000291|00016648
2|07|FEJÉR                    |01|00044996|00000026|00000003|00045019|00022720|00022699|-0000021|00000306|00022393
2|07|FEJÉR                    |02|00044850|00000012|00000005|00044857|00022655|00022639|-0000016|00000179|00022460
2|07|FEJÉR                    |03|00042663|00000013|00000001|00042675|00020028|00020022|-0000006|00000083|00019939
2|07|FEJÉR                    |04|00044127|00000021|00000002|00044146|00016145|00016135|-0000010|00000243|00015892
